#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan -10.0162
#! SET max_es.morethan 221.609
#! SET nbins_es.morethan  220
#! SET periodic_es.morethan false
  -10.016200000 2910.391404074   -0.016235197
   -8.958550685 2909.227070572   -3.054648232
   -7.900901370 2902.626245962  -10.251811625
   -6.843252055 2884.502518029  -25.967441427
   -5.785602740 2842.583516761  -56.317212824
   -4.727953425 2758.490370878 -106.205349288
   -3.670304110 2611.553327878 -173.825046113
   -2.612654795 2389.366287346 -245.243859129
   -1.555005479 2100.426228483 -295.238054549
   -0.497356164 1781.627429698 -298.249075639
    0.560293151 1489.239210898 -246.004706528
    1.617942466 1274.760790455 -155.921732750
    2.675591781 1159.695909338  -64.339895488
    3.733241096 1127.456812798   -3.290251884
    4.790890411 1138.111690432   17.158591639
    5.848539726 1153.922447351    9.963075124
    6.906189041 1157.457431850   -2.757145612
    7.963838356 1151.445576573   -6.638685913
    9.021487671 1146.622304176   -1.281359809
   10.079136986 1149.535273195    6.677140979
   11.136786301 1159.446181722   11.151849841
   12.194435616 1171.108298843   10.163737730
   13.252084932 1181.147821199    9.010523555
   14.309734247 1190.041333482    8.023914142
   15.367383562 1198.711915375    8.577358274
   16.425032877 1208.466980395    9.876666719
   17.482682192 1219.766035823   11.328697357
   18.540331507 1232.171705140   12.127235267
   19.597980822 1245.519219758   13.222661864
   20.655630137 1260.299445038   14.745093310
   21.713279452 1276.295138032   15.587388257
   22.770928767 1292.813466511   15.686260967
   23.828578082 1309.144136427   15.322490888
   24.886227397 1325.427312737   15.680626573
   25.943876712 1342.508149685   16.512400930
   27.001526027 1360.492624574   17.427878000
   28.059175342 1379.136887708   17.562197652
   29.116824658 1397.634943101   17.435919509
   30.174473973 1415.374968765   16.183213158
   31.232123288 1431.739581885   14.709197797
   32.289772603 1446.122481108   12.348121994
   33.347421918 1458.195515423   10.538907215
   34.405071233 1468.663646325    9.450001724
   35.462720548 1478.236282363    8.915098782
   36.520369863 1487.724502857    9.242488191
   37.578019178 1497.436905328    9.212532453
   38.635668493 1507.172103944    9.261846014
   39.693317808 1517.346734090   10.272759248
   40.750967123 1529.471031874   12.855393890
   41.808616438 1544.929839898   16.127489603
   42.866265753 1563.127054794   17.713043152
   43.923915068 1581.150670748   15.914142467
   44.981564384 1595.606495563   11.264254231
   46.039213699 1604.996499041    6.806194722
   47.096863014 1610.557789038    3.939722258
   48.154512329 1614.389383532    3.542815407
   49.212161644 1618.317664513    4.121270373
   50.269810959 1623.292673165    5.335167028
   51.327460274 1629.346223818    6.166509728
   52.385109589 1636.035703833    6.378642367
   53.442758904 1642.362955884    5.661656203
   54.500408219 1647.663031176    4.149748207
   55.558057534 1651.374486506    2.988073079
   56.615706849 1654.439563719    3.109351457
   57.673356164 1658.441246400    4.814476868
   58.731005479 1664.602660521    6.812062222
   59.788654795 1672.260352111    7.440282851
   60.846304110 1679.773778633    6.323592418
   61.903953425 1685.735169599    4.976559276
   62.961602740 1690.673484591    4.183719624
   64.019252055 1695.040998018    3.823104482
   65.076901370 1699.017847710    3.509835611
   66.134550685 1702.193927215    2.658915196
   67.192200000 1704.843106110    2.561756419
   68.249849315 1707.705497111    3.055561687
   69.307498630 1711.690966495    4.227505332
   70.365147945 1716.565472623    4.722388861
   71.422797260 1721.162720000    3.545978057
   72.480446575 1723.985296736    1.759800407
   73.538095890 1725.013237604    0.326796713
   74.595745205 1725.242276299    0.314501412
   75.653394521 1725.689511483    0.444928160
   76.711043836 1726.366123114    0.671331328
   77.768693151 1726.819797757    0.080990801
   78.826342466 1726.676517205    0.015155516
   79.883991781 1727.089301929    0.945921160
   80.941641096 1728.478064660    1.752692512
   81.999290411 1730.603907596    1.932523232
   83.056939726 1732.449869670    1.482143822
   84.114589041 1733.809090062    1.124293868
   85.172238356 1735.134085452    1.616649493
   86.229887671 1737.591154661    2.997552962
   87.287536986 1741.472349112    4.408855269
   88.345186301 1746.715112445    5.428462890
   89.402835616 1752.767986363    6.017633558
   90.460484932 1759.014644501    5.692651236
   91.518134247 1764.755949175    5.117556025
   92.575783562 1769.842121799    4.391317797
   93.633432877 1773.914351754    3.307125169
   94.691082192 1776.839155774    2.238626802
   95.748731507 1778.597934300    1.292934965
   96.806380822 1779.561812919    0.555969887
   97.864030137 1779.538667183   -0.772325579
   98.921679452 1777.781661066   -2.533189934
   99.979328767 1774.452153088   -3.416019659
  101.036978082 1770.896533351   -3.083335168
  102.094627397 1767.705850763   -2.918831570
  103.152276712 1764.158180990   -3.763989838
  104.209926027 1759.614961581   -5.055036682
  105.267575342 1753.723840176   -5.961927230
  106.325224658 1747.009607032   -6.374875754
  107.382873973 1740.564724248   -5.979513426
  108.440523288 1734.390547160   -5.827882605
  109.498172603 1728.089804411   -6.011024324
  110.555821918 1721.288719800   -6.616389249
  111.613471233 1713.907207123   -7.146166746
  112.671120548 1706.813864928   -6.334970529
  113.728769863 1700.895973621   -4.925168253
  114.786419178 1696.039499759   -4.145347109
  115.844068493 1691.961236515   -3.738304927
  116.901717808 1687.666381079   -4.311228255
  117.959367123 1682.581146602   -5.288085150
  119.017016438 1676.303513450   -6.588206233
  120.074665753 1668.820629559   -7.331203696
  121.132315068 1661.241332059   -6.944057137
  122.189964384 1654.190903071   -6.369940567
  123.247613699 1647.046945397   -7.300443832
  124.305263014 1638.152036046   -9.531727615
  125.362912329 1626.739543219  -11.945073550
